Data: 21/05/2026
Posizione,Progetto,Classe,Versione,Numero Smell
209,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/role/RoleWizardBuilder.java,5.0.0,6
210,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/RouteProvider.java,5.0.0,6
211,SYNCOPE,ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/wizards/SAML2IdPWizardBuilder.java,5.0.0,6
212,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/panels/SRARouteWizardBuilder.java,5.0.0,6
213,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/StatusPanel.java,5.0.0,6
214,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/search/SyncopeAbstractSearchCondVisitor.java,5.0.0,6
215,SYNCOPE,client/idrepo/lib/src/main/java/org/apache/syncope/client/lib/SyncopeAnonymousClient.java,5.0.0,6
216,SYNCOPE,core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/TaskLogic.java,5.0.0,6
217,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/types/TaskType.java,5.0.0,6
218,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/TemplatesTogglePanel.java,5.0.0,6
219,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/UserDetails.java,5.0.0,6
220,SYNCOPE,core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/UserSelfLogic.java,5.0.0,6
221,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/panels/AbstractAnyFormPanel.java,5.0.0,5
222,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/resources/AbstractConnConfPanel.java,5.0.0,5
223,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/AbstractDisplayModalPanel.java,5.0.0,5
224,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/job/notification/AbstractNotificationJobDelegate.java,5.0.0,5
225,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/ActionLink.java,5.0.0,5
226,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/AjaxDataTablePanel.java,5.0.0,5
227,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/AjaxTextFieldPanel.java,5.0.0,5
228,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/panels/AnyFormPanel.java,5.0.0,5
229,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/AnysPanel.java,5.0.0,5
230,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/widgets/CompletenessWidget.java,5.0.0,5
231,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/DefaultDerAttrHandler.java,5.0.0,5
232,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/job/DefaultJobManager.java,5.0.0,5
233,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/Details.java,5.0.0,5
234,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/DomainDirectoryPanel.java,5.0.0,5
235,SYNCOPE,fit/persistence-embedded/src/main/java/org/apache/syncope/fit/persistence/embedded/EmbeddedPostgreSQLContext.java,5.0.0,5
236,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/ExecutionsDirectoryPanel.java,5.0.0,5
237,SYNCOPE,ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/impl/FlowableUserRequestHandler.java,5.0.0,5
238,SYNCOPE,ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/impl/FlowableUserWorkflowAdapter.java,5.0.0,5
239,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/GroupRepoExtImpl.java,5.0.0,5
240,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/Groups.java,5.0.0,5
241,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/ImplementationEngineTogglePanel.java,5.0.0,5
242,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/widgets/JobActionPanel.java,5.0.0,5
243,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/group/JPAGroup.java,5.0.0,5
244,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/propagation/LDAPMembershipPropagationActions.java,5.0.0,5
245,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/pushpull/LDAPMembershipPullActions.java,5.0.0,5
246,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/any/LinkedAccountCredentialsPanel.java,5.0.0,5
247,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/pushpull/LiveSyncJobDelegate.java,5.0.0,5
248,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/LogsPanel.java,5.0.0,5
249,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/any/MergeLinkedAccountsReviewPanel.java,5.0.0,5
250,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/MultiFieldPanel.java,5.0.0,5
251,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/entity/Neo4jExternalResource.java,5.0.0,5
252,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/NotificationTaskDirectoryPanel.java,5.0.0,5
253,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/types/OIDCClientAuthenticationMethod.java,5.0.0,5
254,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/panels/OIDCCustomScopeDirectoryPanel.java,5.0.0,5
255,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/OracleJPAAnySearchDAO.java,5.0.0,5
256,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/wizards/any/PasswordPanel.java,5.0.0,5
257,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/PolicyDAO.java,5.0.0,5
258,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/policies/PolicyDirectoryPanel.java,5.0.0,5
259,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/pushpull/PullJobDelegate.java,5.0.0,5
260,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/Realm.java,5.0.0,5
261,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/RelationshipTypesPanel.java,5.0.0,5
262,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/panels/ResourceDirectoryPanel.java,5.0.0,5
263,SYNCOPE,ext/saml2sp4ui/logic/src/main/java/org/apache/syncope/core/logic/saml2/SAML2SP4UIUserManager.java,5.0.0,5
264,SYNCOPE,core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/SchemaLogic.java,5.0.0,5
265,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/SchemaTypeWizardBuilder.java,5.0.0,5
266,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/panels/SimpleListViewPanel.java,5.0.0,5
267,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/panels/SRARoutePredicatePanel.java,5.0.0,5
268,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/SyncopeWebApplication.java,5.0.0,5
269,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/TogglePanel.java,5.0.0,5
270,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/AbstractFieldPanel.java,5.0.0,4
271,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/pushpull/AbstractPullExecutor.java,5.0.0,4
272,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/dao/AbstractSearchDAO.java,5.0.0,4
273,SYNCOPE,core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/AbstractService.java,5.0.0,4
274,SYNCOPE,core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/AbstractUserLogic.java,5.0.0,4
275,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/ActionLinksTogglePanel.java,5.0.0,4
276,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/AjaxDropDownChoicePanel.java,5.0.0,4
277,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/wizards/AjaxWizardBuilder.java,5.0.0,4
278,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/commons/AMRealmPolicyProvider.java,5.0.0,4
279,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/panels/AMSessionDirectoryPanel.java,5.0.0,4
280,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/AnyOperations.java,5.0.0,4
281,SYNCOPE,common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/AnyService.java,5.0.0,4
282,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/AnyWizardBuilder.java,5.0.0,4
283,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/panels/AttrRepoDirectoryPanel.java,5.0.0,4
284,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/panels/AuthModuleDirectoryPanel.java,5.0.0,4
285,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/authprofiles/AuthProfileItemDirectoryPanel.java,5.0.0,4
286,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wicket/ws/BasePageWebSocketBehavior.java,5.0.0,4
287,SYNCOPE,core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/batch/BatchItemRequest.java,5.0.0,4
288,SYNCOPE,ext/flowable/client-console/src/main/java/org/apache/syncope/client/console/panels/BpmnProcessDirectoryPanel.java,5.0.0,4
289,SYNCOPE,core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/init/ClassPathScanImplementationLookup.java,5.0.0,4
290,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/CommandComposeWizardBuilder.java,5.0.0,4
291,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/ConnectorManagerRemoteCommitListener.java,5.0.0,4
292,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/serialization/ConnectorObjectIdentificationDeserializer.java,5.0.0,4
293,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/ConnObjectPanel.java,5.0.0,4
294,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/panels/ConnObjects.java,5.0.0,4
295,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/DefaultConnIdBundleManager.java,5.0.0,4
296,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/DefaultUserProvisioningManager.java,5.0.0,4
297,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/pages/DismissMfa.java,5.0.0,4
298,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/EncryptedFieldPanel.java,5.0.0,4
299,SYNCOPE,ext/flowable/client-enduser/src/main/java/org/apache/syncope/client/enduser/pages/Flowable.java,5.0.0,4
300,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/Groupable.java,5.0.0,4
301,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/commons/IdMImplementationInfoProvider.java,5.0.0,4
302,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/commons/IdRepoImplementationInfoProvider.java,5.0.0,4
303,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/ImplementationDataBinderImpl.java,5.0.0,4
304,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/ImplementationDirectoryPanel.java,5.0.0,4
305,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/JEXLItemTransformerImpl.java,5.0.0,4
306,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAAuditEventDAO.java,5.0.0,4
307,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPARealmDAO.java,5.0.0,4
308,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPATaskExecDAO.java,5.0.0,4
309,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/panels/LinkedAccountModalPanel.java,5.0.0,4
310,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/MacroTaskDirectoryPanel.java,5.0.0,4
311,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/MasterDomain.java,5.0.0,4
312,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/MembersTogglePanel.java,5.0.0,4
313,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/MySQLJPAAnySearchDAO.java,5.0.0,4
314,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/MySQLJPARealmSearchDAO.java,5.0.0,4
315,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/Neo4jAnyChecker.java,5.0.0,4
316,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/Neo4jRealmDAO.java,5.0.0,4
317,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/panels/OIDCCustomScopeWizardBuilder.java,5.0.0,4
318,SYNCOPE,ext/oidcc4ui/logic/src/main/java/org/apache/syncope/core/logic/oidc/OIDCUserManager.java,5.0.0,4
319,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/pushpull/OutboundMatcher.java,5.0.0,4
320,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/wizards/PasswordManagementWizardBuilder.java,5.0.0,4
321,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/PlainSchemaValidator.java,5.0.0,4
322,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/policies/PolicyRuleWizardBuilder.java,5.0.0,4
323,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/policies/PropagationPolicyDirectoryPanel.java,5.0.0,4
324,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/any/ProvisioningReportsPanel.java,5.0.0,4
325,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/ProvisioningTaskDirectoryPanel.java,5.0.0,4
326,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/RealmDetails.java,5.0.0,4
327,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/RealmWizardBuilder.java,5.0.0,4
328,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/Relatable.java,5.0.0,4
329,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/Relationships.java,5.0.0,4
330,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/RelationshipTypeRepoExtImpl.java,5.0.0,4
331,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/RelationshipViewPanel.java,5.0.0,4
332,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ResourceConnCapabilitiesPanel.java,5.0.0,4
333,SYNCOPE,core/idm/logic/src/main/java/org/apache/syncope/core/logic/ResourceLogic.java,5.0.0,4
334,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ResourceProvisionPanel.java,5.0.0,4
335,SYNCOPE,core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/RestServiceExceptionMapper.java,5.0.0,4
336,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/RoleDirectoryPanel.java,5.0.0,4
337,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/Roles.java,5.0.0,4
338,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/auth/SAML2IdPAuthModuleConf.java,5.0.0,4
339,SYNCOPE,ext/saml2sp4ui/logic/src/main/java/org/apache/syncope/core/logic/SAML2SP4UILogic.java,5.0.0,4
340,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/rest/SchemaRestClient.java,5.0.0,4
341,SYNCOPE,ext/scimv2/client-console/src/main/java/org/apache/syncope/client/console/panels/SCIMConfGeneralPanel.java,5.0.0,4
342,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/search/SearchCond.java,5.0.0,4
343,SYNCOPE,common/keymaster/self/client-self/src/main/java/org/apache/syncope/common/keymaster/client/self/SelfKeymasterServiceOps.java,5.0.0,4
344,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/pushpull/SinglePullJobDelegate.java,5.0.0,4
345,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/panels/SRARouteDirectoryPanel.java,5.0.0,4
346,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/panels/SRARouteFilterPanel.java,5.0.0,4
347,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/panels/SRAStatisticsPanel.java,5.0.0,4
348,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/StartAtTogglePanel.java,5.0.0,4
349,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/SyncopeEnduserSession.java,5.0.0,4
350,SYNCOPE,ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/support/SyncopeGroupQueryImpl.java,5.0.0,4
351,SYNCOPE,ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/support/SyncopeUserQueryImpl.java,5.0.0,4
352,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/user/User.java,5.0.0,4
353,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/UserDirectoryPanel.java,5.0.0,4
354,SYNCOPE,ext/flowable/client-console/src/main/java/org/apache/syncope/client/console/panels/UserRequestDirectoryPanel.java,5.0.0,4
355,SYNCOPE,ext/flowable/client-console/src/main/java/org/apache/syncope/client/console/rest/UserRequestRestClient.java,5.0.0,4
356,SYNCOPE,wa/starter/src/main/java/org/apache/syncope/wa/starter/mfa/WAMultifactorAuthenticationTrustStorage.java,5.0.0,4
357,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/content/XMLContentExporter.java,5.0.0,4
358,SYNCOPE,common/keymaster/client-zookeeper/src/main/java/org/apache/syncope/common/keymaster/client/zookeeper/ZookeeperDomainOps.java,5.0.0,4
359,SYNCOPE,core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/AbstractAnyLogic.java,5.0.0,3
360,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractAnyTemplate.java,5.0.0,3
