ProjectName,ClassName,ReleaseID,numOps,numSmells,LOC
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/MembershipDAO.java,17,5,0,40
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/MembershipDAOImpl.java,17,5,0,90
SYNCOPE,common/src/main/java/org/apache/syncope/common/mod/MembershipMod.java,17,11,2,95
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/MembershipModalPage.java,17,1,1,110
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/MembershipsPanel.java,17,2,0,249
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/MembershipTO.java,17,12,0,96
SYNCOPE,console/src/main/java/org/apache/syncope/markup/head/MetaHeaderItem.java,17,3,0,50
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/MissingConfKeyException.java,17,2,1,35
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MSchema.java,17,0,0,32
SYNCOPE,core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNode.java,17,15,0,107
SYNCOPE,core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNodeOp.java,17,3,0,50
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/MultiValueSelectorPanel.java,17,7,0,171
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirAttr.java,17,5,0,75
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirSchema.java,17,0,0,32
SYNCOPE,common/src/main/java/org/apache/syncope/common/search/NodeCond.java,17,29,0,253
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/NonI18nPalette.java,17,3,0,51
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/role/NoOpRoleWorkflowAdapter.java,17,10,0,123
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/user/NoOpUserWorkflowAdapter.java,17,14,0,191
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/NotFoundException.java,17,2,0,36
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/Notification.java,17,24,0,189
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/NotificationCheck.java,17,3,0,41
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/NotificationController.java,17,7,0,149
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/NotificationDAO.java,17,4,0,36
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/NotificationDAOImpl.java,17,4,0,53
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/data/NotificationDataBinder.java,17,3,0,55
SYNCOPE,core/src/main/java/org/apache/syncope/core/notification/NotificationJob.java,17,5,2,315
SYNCOPE,core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java,17,7,1,364
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/NotificationModalPage.java,17,3,13,322
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/NotificationRestClient.java,17,6,0,61
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/NotificationService.java,17,5,0,72
SYNCOPE,core/src/main/java/org/apache/syncope/core/services/NotificationServiceImpl.java,17,6,0,76
SYNCOPE,client/src/main/java/org/apache/syncope/client/services/proxy/NotificationServiceProxy.java,17,6,0,70
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/NotificationTask.java,17,17,0,147
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/NotificationTaskModalPage.java,17,1,3,70
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java,17,2,6,251
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/NotificationTaskTO.java,17,16,0,122
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/NotificationTO.java,17,25,0,164
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/NotificationValidator.java,17,1,1,61
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/package-info.java,17,0,0,21
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/package-info.java,17,0,0,21
SYNCOPE,core/src/main/java/org/apache/syncope/core/propagation/package-info.java,17,0,0,21
SYNCOPE,core/src/main/java/org/apache/syncope/core/quartz/package-info.java,17,0,0,21
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/package-info.java,17,0,0,20
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/ParsingValidationException.java,17,1,0,31
SYNCOPE,core/src/main/java/org/apache/syncope/core/util/PasswordEncoder.java,17,5,0,177
SYNCOPE,core/src/main/java/org/apache/syncope/core/connid/PasswordGenerator.java,17,11,0,322
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/PasswordPolicy.java,17,2,0,42
SYNCOPE,core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyEnforcer.java,17,12,1,197
SYNCOPE,core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyException.java,17,2,0,33
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/PasswordPolicySpec.java,17,48,0,366
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/PasswordPolicyTO.java,17,4,0,56
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/PoliciesPanel.java,17,7,2,332
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/Policy.java,17,6,0,75
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java,17,10,10,334
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyCheck.java,17,3,0,42
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/PolicyController.java,17,16,0,230
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/PolicyDAO.java,17,8,0,47
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/PolicyDAOImpl.java,17,8,0,88
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java,17,3,0,193
SYNCOPE,core/src/main/java/org/apache/syncope/core/policy/PolicyEnforceException.java,17,2,0,33
SYNCOPE,core/src/main/java/org/apache/syncope/core/policy/PolicyEnforcer.java,17,1,2,38
SYNCOPE,core/src/main/java/org/apache/syncope/core/policy/PolicyEvaluator.java,17,1,1,109
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/PolicyModalPage.java,17,4,9,439
SYNCOPE,core/src/main/java/org/apache/syncope/core/policy/PolicyPattern.java,17,0,0,47
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/PolicyRestClient.java,17,8,0,123
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/PolicyService.java,17,7,0,107
SYNCOPE,core/src/main/java/org/apache/syncope/core/services/PolicyServiceImpl.java,17,8,0,148
SYNCOPE,client/src/main/java/org/apache/syncope/client/services/proxy/PolicyServiceProxy.java,17,10,0,158
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/PolicyTO.java,17,8,0,90
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/PolicyType.java,17,3,0,59
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyValidator.java,17,1,3,104
SYNCOPE,client/src/main/java/org/apache/syncope/client/http/PreemptiveAuthHttpRequestFactory.java,17,4,0,76
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/PreferenceManager.java,17,11,5,181
SYNCOPE,core/src/main/java/org/apache/syncope/core/propagation/impl/PriorityPropagationTaskExecutor.java,17,2,0,120
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/PropagationActionClassTO.java,17,3,0,54
SYNCOPE,core/src/main/java/org/apache/syncope/core/propagation/PropagationActions.java,17,2,0,31
SYNCOPE,core/src/main/java/org/apache/syncope/core/propagation/PropagationByResource.java,17,17,4,355
SYNCOPE,core/src/main/java/org/apache/syncope/core/propagation/PropagationException.java,17,2,0,52
SYNCOPE,core/src/main/java/org/apache/syncope/core/propagation/impl/PropagationManager.java,17,20,1,635
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/PropagationMode.java,17,0,0,30
SYNCOPE,core/src/main/java/org/apache/syncope/core/propagation/PropagationReporter.java,17,3,0,59
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/PropagationRequestTO.java,17,7,0,85
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/PropagationStatusTO.java,17,10,0,154
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/PropagationTask.java,17,18,0,159
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskCheck.java,17,3,0,42
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/PropagationTaskExecStatus.java,17,2,0,50
SYNCOPE,core/src/main/java/org/apache/syncope/core/propagation/PropagationTaskExecutor.java,17,4,0,79
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/PropagationTaskModalPage.java,17,1,2,46
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,17,2,8,270
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/PropagationTaskTO.java,17,18,0,125
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskValidator.java,17,1,0,67
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/utils/QueryResourceInfoComparator.java,17,4,0,115
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttr.java,17,12,0,150
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrUniqueValue.java,17,5,0,78
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrValue.java,17,3,0,63
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerAttr.java,17,4,0,68
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerSchema.java,17,0,0,30
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Reactivate.java,17,1,1,29
SYNCOPE,common/src/main/java/org/apache/syncope/common/mod/ReferenceMod.java,17,4,0,55
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/Report.java,17,14,1,146
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ReportCheck.java,17,3,0,42
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/ReportController.java,17,17,1,424
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/ReportDAO.java,17,7,0,42
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportDAOImpl.java,17,7,0,90
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/data/ReportDataBinder.java,17,7,0,177
SYNCOPE,core/src/main/java/org/apache/syncope/core/report/ReportException.java,17,2,0,33
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/ReportExec.java,17,6,0,75
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/ReportExecDAO.java,17,7,0,43
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportExecDAOImpl.java,17,8,0,101
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/ReportExecExportFormat.java,17,0,0,33
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/ReportExecResultDownloadModalPage.java,17,1,0,75
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/ReportExecStatus.java,17,1,0,35
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/ReportExecTO.java,17,2,0,41
SYNCOPE,core/src/main/java/org/apache/syncope/core/report/ReportJob.java,17,2,2,206
SYNCOPE,core/src/main/java/org/apache/syncope/core/report/Reportlet.java,17,2,0,48
SYNCOPE,common/src/main/java/org/apache/syncope/common/report/ReportletConf.java,17,1,0,33
SYNCOPE,core/src/main/java/org/apache/syncope/core/report/ReportletConfClass.java,17,1,0,34
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/ReportletConfClasses.java,17,4,0,50
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/ReportletConfInstance.java,17,5,0,67
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/ReportletConfModalPage.java,17,3,4,358
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java,17,15,8,644
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/ReportRestClient.java,17,11,0,103
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/Reports.java,17,7,9,409
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/ReportService.java,17,12,0,130
SYNCOPE,core/src/main/java/org/apache/syncope/core/services/ReportServiceImpl.java,17,13,0,133
SYNCOPE,client/src/main/java/org/apache/syncope/client/services/proxy/ReportServiceProxy.java,17,13,0,109
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/ReportTO.java,17,25,1,186
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ReportValidator.java,17,1,0,70
SYNCOPE,core/src/main/java/org/apache/syncope/core/report/ReportXMLConst.java,17,0,1,42
SYNCOPE,common/src/main/java/org/apache/syncope/common/search/ResourceCond.java,17,3,0,50
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceConnConfPanel.java,17,5,3,304
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/ResourceController.java,17,10,2,324
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/ResourceDAO.java,17,8,0,49
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ResourceDAOImpl.java,17,9,0,233
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/data/ResourceDataBinder.java,17,13,0,384
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceDetailsPanel.java,17,3,12,247
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java,17,8,13,651
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/ResourceModalPage.java,17,3,2,211
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/ResourceOperation.java,17,1,0,34
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/ResourceRestClient.java,17,7,0,91
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/Resources.java,17,14,12,608
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceSecurityPanel.java,17,4,4,190
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/ResourceService.java,17,10,0,114
SYNCOPE,core/src/main/java/org/apache/syncope/core/services/ResourceServiceImpl.java,17,11,0,111
SYNCOPE,client/src/main/java/org/apache/syncope/client/services/proxy/ResourceServiceProxy.java,17,11,0,118
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/ResourcesPanel.java,17,7,2,182
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/ResourceTO.java,17,43,0,268
SYNCOPE,client/src/main/java/org/apache/syncope/client/rest/utils/RestClientExceptionMapper.java,17,3,0,136
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/utils/RestServiceExceptionMapper.java,17,9,0,215
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/ResultStatusModalPage.java,17,7,6,426
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RMapping.java,17,9,0,120
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RMappingItem.java,17,3,0,58
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/RoleController.java,17,12,2,381
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/RoleDAO.java,17,19,0,74
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/RoleDAOImpl.java,17,25,1,355
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java,17,6,2,348
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/RoleDetailsPanel.java,17,16,2,393
SYNCOPE,common/src/main/java/org/apache/syncope/common/mod/RoleMod.java,17,25,0,167
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/RoleModalPage.java,17,5,0,178
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/RolePanel.java,17,8,3,183
SYNCOPE,core/src/main/java/org/apache/syncope/core/report/RoleReportlet.java,17,7,4,327
SYNCOPE,common/src/main/java/org/apache/syncope/common/report/RoleReportletConf.java,17,12,1,127
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/RoleRestClient.java,17,11,0,99
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/Roles.java,17,7,1,180
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchPanel.java,17,5,0,89
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchResultPanel.java,17,4,0,176
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSecurityPanel.java,17,4,5,199
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/RoleSelectModalPage.java,17,1,0,106
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/RoleService.java,17,13,0,149
SYNCOPE,core/src/main/java/org/apache/syncope/core/services/RoleServiceImpl.java,17,14,0,123
SYNCOPE,client/src/main/java/org/apache/syncope/client/services/proxy/RoleServiceProxy.java,17,14,0,115
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSummaryPanel.java,17,7,2,156
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/RoleTabPanel.java,17,1,3,198
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/RoleTemplateModalPage.java,17,2,0,50
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/RoleTO.java,17,31,0,218
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/RoleTreeBuilder.java,17,8,0,117
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/RoleUtils.java,17,1,0,37
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/role/RoleWorkflowAdapter.java,17,4,0,79
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RSchema.java,17,0,0,32
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirAttr.java,17,5,0,77
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirSchema.java,17,0,0,32
SYNCOPE,core/src/main/java/org/apache/syncope/core/quartz/SampleJob.java,17,2,0,53
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/SchedTask.java,17,8,0,74
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskCheck.java,17,3,0,42
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/SchedTaskModalPage.java,17,1,0,60
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,17,2,4,283
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/SchedTaskTO.java,17,12,0,100
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskValidator.java,17,1,0,70
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/Schema.java,17,10,10,464
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaCheck.java,17,3,0,42
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/SchemaController.java,17,6,1,179
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/SchemaDAO.java,17,5,0,39
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/SchemaDAOImpl.java,17,5,0,93
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/data/SchemaDataBinder.java,17,4,0,98
SYNCOPE,common/src/main/java/org/apache/syncope/common/annotation/SchemaList.java,17,1,0,29
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,17,4,8,329
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/SchemaModalPageFactory.java,17,2,0,59
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaNameCheck.java,17,3,0,42
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaNameValidator.java,17,2,0,128
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/SchemaRestClient.java,17,19,0,317
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/SchemaService.java,17,5,0,87
SYNCOPE,core/src/main/java/org/apache/syncope/core/services/SchemaServiceImpl.java,17,6,0,167
SYNCOPE,client/src/main/java/org/apache/syncope/client/services/proxy/SchemaServiceProxy.java,17,7,0,124
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/SchemaTO.java,17,18,0,126
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/SchemaType.java,17,3,0,61
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaValidator.java,17,1,0,53
SYNCOPE,common/src/main/java/org/apache/syncope/common/search/SearchCond.java,17,1,0,28
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/SearchCondWrapper.java,17,13,1,115
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/SearchView.java,17,2,0,308
SYNCOPE,core/src/main/java/org/apache/syncope/core/util/SecureRandomUtil.java,17,1,3,38
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SelectableRecorder.java,17,10,1,205
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/SelectChoiceRenderer.java,17,2,0,41
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/SelectedEventsPanel.java,17,9,0,168
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/SelectOnlyUserSearchResultPanel.java,17,2,0,96
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/SelectOption.java,17,8,1,73
SYNCOPE,build-tools/src/main/java/org/apache/syncope/buildtools/ServiceTimeoutServlet.java,17,4,0,106
SYNCOPE,core/src/main/java/org/apache/syncope/core/connid/SLF4JLogger.java,17,2,0,113
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/SortableAttributableProviderComparator.java,17,4,0,124
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/SortableDataProviderComparator.java,17,3,0,67
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java,17,3,1,234
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/RoleDetailsPanel.java,17,16,2,393
SYNCOPE,common/src/main/java/org/apache/syncope/common/mod/RoleMod.java,17,25,0,167
SYNCOPE,client/src/main/java/org/apache/syncope/client/mod/RoleMod.java,17,19,0,126
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/RoleModalPage.java,17,1,0,122
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/RolePanel.java,17,8,3,183
SYNCOPE,core/src/main/java/org/apache/syncope/core/report/RoleReportlet.java,17,7,4,327
SYNCOPE,common/src/main/java/org/apache/syncope/common/report/RoleReportletConf.java,17,12,1,127
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/RoleRestClient.java,17,5,0,105
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/Roles.java,17,7,0,122
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchPanel.java,17,5,0,89
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchResultPanel.java,17,4,0,176
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSecurityPanel.java,17,4,5,195
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/RoleSelectModalPage.java,17,1,0,106
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/RoleService.java,17,13,0,149
SYNCOPE,core/src/main/java/org/apache/syncope/core/services/RoleServiceImpl.java,17,14,0,123
SYNCOPE,client/src/main/java/org/apache/syncope/client/services/proxy/RoleServiceProxy.java,17,14,0,115
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSummaryPanel.java,17,3,1,109
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/RoleTabPanel.java,17,1,0,87
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/RoleTemplateModalPage.java,17,2,0,50
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/RoleTO.java,17,31,0,218
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/RoleTO.java,17,26,0,178
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/RoleTreeBuilder.java,17,7,0,112
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/RoleUtils.java,17,1,0,37
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/role/RoleWorkflowAdapter.java,17,4,0,79
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RSchema.java,17,0,0,29
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirAttr.java,17,5,0,70
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirSchema.java,17,0,0,32
SYNCOPE,core/src/main/java/org/apache/syncope/core/quartz/SampleJob.java,17,2,0,53
SYNCOPE,core/src/main/java/org/apache/syncope/core/scheduling/SampleJob.java,17,2,0,54
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/SchedTask.java,17,4,0,52
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskCheck.java,17,3,0,41
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/SchedTaskModalPage.java,17,1,0,60
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,17,1,6,273
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/SchedTaskTO.java,17,12,0,100
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskValidator.java,17,2,1,72
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/Schema.java,17,19,32,856
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaCheck.java,17,3,0,41
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/SchemaController.java,17,5,0,145
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/SchemaDAO.java,17,5,0,39
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/SchemaDAOImpl.java,17,5,0,95
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/data/SchemaDataBinder.java,17,4,2,116
SYNCOPE,common/src/main/java/org/apache/syncope/common/annotation/SchemaList.java,17,1,0,29
SYNCOPE,client/src/main/java/org/apache/syncope/annotation/SchemaList.java,17,1,0,29
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/SchemaMapping.java,17,16,0,158
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaMappingCheck.java,17,3,0,41
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,17,4,8,300
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/SchemaModalPageFactory.java,17,1,2,67
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaNameCheck.java,17,3,0,42
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaNameValidator.java,17,2,0,128
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/SchemaRestClient.java,17,18,8,305
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/SchemaService.java,17,5,0,87
SYNCOPE,core/src/main/java/org/apache/syncope/core/services/SchemaServiceImpl.java,17,6,0,167
SYNCOPE,client/src/main/java/org/apache/syncope/client/services/proxy/SchemaServiceProxy.java,17,7,0,124
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/SchemaTO.java,17,18,0,126
